created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 17 20:35:44 +0000 2023;1714379689416966474;"5/ 📉 Gary Gensler, presidente della #SEC, avverte del rischio di una #crisifinanziaria causata dall’#AI entro la fine del decennio. Sostiene che l’adozione di modelli come #ChatGPT da parte di Wall Street potrebbe portare a una catastrofe simile al flash crash del 2010. https://t.co/MoLHSKpgi8";0;0;0;0;it;1703768599813373952;1714379627278332177;t_prompt_master;https://twitter.com/t_prompt_master/status/1714379689416966474
Tue Oct 17 20:35:43 +0000 2023;1714379686694748204;"World War 2-inspired graphic showcasing Grand Teton Mountains and river.   𝙁𝙤𝙡𝙡𝙤𝙬 𝙛𝙤𝙧 𝙈𝙤𝙧𝙚!  #artificialintelligence #ai #nft #nftart #machinelearning #chatgpt #art #tech #deeplearning #technology #digitalart https://t.co/nBKWsHCLq9";0;0;0;4;en;1034259538604642304;1714379686694748204;MidJourneyLIVE;https://twitter.com/MidJourneyLIVE/status/1714379686694748204
Tue Oct 17 20:35:27 +0000 2023;1714379620781298162;"@maichelmann Welche neuen Erkenntnisse kann den Stackoverflow bringen, die ChatGPT nicht erbringen kann?";0;1;0;0;de;918540154712788993;1714046646030328190;AminLaroussi;https://twitter.com/AminLaroussi/status/1714379620781298162
Tue Oct 17 20:35:24 +0000 2023;1714379605082243208;"もう一度気を取り直して、指示を具体的にしてみました。 チャッくんも、以下のように問うと理解したようで、 これまで、 食べたいメーター＞仲良く暮らしたいメーター だったのに、ここにきて 食べたいメーター＜仲良く暮らしたいメーター となったのです #ChatGPT #AI https://t.co/epJQuIUYez";0;0;0;0;ja;1675741786101399554;1714379605082243208;tomozou42545966;https://twitter.com/tomozou42545966/status/1714379605082243208
Tue Oct 17 20:35:23 +0000 2023;1714379602636804289;"97920 🌨👽🐌 She stammered  in the midst of her tears: "Why didn't you tell me this?" He replied: "It was in  #国际邮箱 #ChatGPT账号   #ChatGPT账号 #飞机号 #推特账号 #推特号 #Shadowrocket https://t.co/ORkHXewc7Q";0;8;8;8;en;3497555056;1714379602636804289;idkwtfrudrunk;https://twitter.com/idkwtfrudrunk/status/1714379602636804289
Tue Oct 17 20:35:21 +0000 2023;1714379593753280745;"chat GPT foi a melhor coisa que já inventaram, meus parabéns aos envolvidos";0;0;0;3;pt;4274896762;1714379593753280745;LuanaM_J;https://twitter.com/LuanaM_J/status/1714379593753280745
Tue Oct 17 20:35:18 +0000 2023;1714379581065416814;"@jvmediadesign @Carol_Stephen For me, the ChatGPT alarm is "consider." Knowing how often that comes up makes me suspicious that some chats are dueling ChatGPTs. I try to switch with "think about" or "try" or something like that. #DigiBlogChat";1;0;0;1;en;513780352;1714375499038994924;JKatzaman;https://twitter.com/JKatzaman/status/1714379581065416814
Tue Oct 17 20:35:00 +0000 2023;1714379505089823017;"Funcionarios del gobierno metropolitano de Tokio podrán utilizar ChatGPT en su trabajo. Numerosos gobiernos locales del este de Japón han adoptado o están estudiando adoptar esta tecnología. https://t.co/aHq9bIUA4m";0;0;0;3;es;352253508;1714379505089823017;nippon_es;https://twitter.com/nippon_es/status/1714379505089823017
Tue Oct 17 20:34:31 +0000 2023;1714379386017730908;"@kvnbbg what about ChatGPT? probaste?";0;0;0;0;en;1434021547719729153;1714263379857002613;Sanji_vals;https://twitter.com/Sanji_vals/status/1714379386017730908
Tue Oct 17 20:34:34 +0000 2023;1714379397250097298;"My own knowledge in development started off basic, and though I'm still on a learning curve, I've come a long way. And you know who's been by my side? #ChatGPT. 🤖";0;1;0;1;en;1243306749081407495;1714379392594387057;Graveto_NFTs;https://twitter.com/Graveto_NFTs/status/1714379397250097298
Tue Oct 17 20:34:53 +0000 2023;1714379475407048755;"@UnoThatOneGuy @JakeJones_19 Fuck it I’m gonna Ask ChatGPT and bring up the definition for like the 37th time since niggas wanna act like they don’t have a brain today.   Where in the definition does it say that you have to be a master at something for you to say that you can do it? https://t.co/1slOp8ZBMs";0;2;0;1;en;1568016924436725761;1714144262030270651;Mrbootybandit2;https://twitter.com/Mrbootybandit2/status/1714379475407048755
Tue Oct 17 20:34:31 +0000 2023;1714379382561575132;"Chat gpt say paragraph copy ker Kai condemn kernay aa jatay hain";0;0;0;0;in;1131210375163273216;1714379382561575132;brokenbabarfan;https://twitter.com/brokenbabarfan/status/1714379382561575132
Tue Oct 17 20:34:02 +0000 2023;1714379261149126848;"@OfficialLoganK In what capacity do you integrate ChatGPT into your daily work routine?";0;1;0;0;en;14466716;1714343015135780983;jduyan;https://twitter.com/jduyan/status/1714379261149126848
Tue Oct 17 20:34:08 +0000 2023;1714379289007649027;"@adamlyttleapps hahaha Chatgpt to the rescue!";0;1;0;0;en;1345679542422179845;1714363211598709094;thebrianto;https://twitter.com/thebrianto/status/1714379289007649027
Tue Oct 17 20:34:16 +0000 2023;1714379323459993671;"@WomboftheVoid @FwuffySeal does it understand my puns??? i should try this and see whether chatgpt can do better to understand some of my most deranged puns since i think most people here are not getting all of them.";0;4;0;1;en;1692014382178512896;1714376240566767932;Samantha1989TV;https://twitter.com/Samantha1989TV/status/1714379323459993671
Tue Oct 17 20:33:58 +0000 2023;1714379246930477296;"@izzynobre @doisdedosdeteo Argumento bosta "Não foi Jesus, foi Paulo". kkkkkkkkkk mano nem entende de teologia e acha que está abafando como essa "refutação" de chatgpt da shopee.";0;0;0;2;pt;352765879;1714334078000881733;adryel_santos97;https://twitter.com/adryel_santos97/status/1714379246930477296
Tue Oct 17 20:33:39 +0000 2023;1714379164373975323;"I would be pissed if my lawyer used ChatGPT to craft a closing argument 💀";0;0;0;0;en;30760362;1714379164373975323;the_olivia;https://twitter.com/the_olivia/status/1714379164373975323
Tue Oct 17 20:33:37 +0000 2023;1714379159651131546;"La propagande bfmtv veut nous faire croire que c’est une roquette qui a explosé un hôpital ! Pas besoin d’être un expert.. Meme chatGpt dit le contraire.. #GazaAttack #GenocidePalestine #BFMTV https://t.co/CKQ5xARlI9";0;1;0;2;fr;1674806812506300417;1714379159651131546;Elprof08;https://twitter.com/Elprof08/status/1714379159651131546
Tue Oct 17 20:33:31 +0000 2023;1714379131918430660;"@daniel_wwf @bithomp Very interesting. ChatGPT can handle this very well I suppose. https://t.co/TfiYeUlsN1";0;3;0;8;en;877963169288683524;1714306263352271016;xrpscan;https://twitter.com/xrpscan/status/1714379131918430660
Tue Oct 17 20:33:23 +0000 2023;1714379099576074637;"In a new report, more than half of respondents indicated that their organization is interested in using #GenerativeAI tools like #ChatGPT and other AI-enhanced software, but less than 15% have high levels of trust in the technology: https://t.co/LR8GLoUMwQ   @TRIExecutives https://t.co/B0FOkQFzZt";0;0;0;1;en;279202542;1714379099576074637;TRRiskAndFraud;https://twitter.com/TRRiskAndFraud/status/1714379099576074637
Tue Oct 17 20:33:30 +0000 2023;1714379129116578224;"@arrtnem @MargBarAmerica I’m so sick of these Chatgpt ass comments";0;0;0;0;en;735681507478495232;1714359547211456797;ace_uzumakii;https://twitter.com/ace_uzumakii/status/1714379129116578224
Tue Oct 17 20:33:03 +0000 2023;1714379016289800199;"@samrah1000 اعتقد يعملوها ب chat gpt";0;1;0;1;ar;1657700993457438728;1714374292844982412;sadmood12_;https://twitter.com/sadmood12_/status/1714379016289800199
Tue Oct 17 20:33:00 +0000 2023;1714379003715621098;"@YusakuHoriuchi @rmkubinec @kinggary @aaronrkaufman @MayyaKomis @katie_clayton14 @a_strezh I used Chat GPT for my Qualtrics conjoint. Took a little finagling but I managed to get it where I wanted it pretty easily. Granted I worked at Qualtrics for about 3 years haha.";0;0;0;2;en;1054577734997835776;1714075266404761872;SierraThomander;https://twitter.com/SierraThomander/status/1714379003715621098
Tue Oct 17 20:33:00 +0000 2023;1714379002696044948;"Being vague will get you some strange results... Try using this instead with MidJourney /imagine prompt: [SUBJECT], [5 DESCRIPTIVE WORDS]  👉 Get the Cheat Sheet https://t.co/KA50bIVM5W  #LikelyAI #ChatGPT #RealEstateMarketing #RealEstateAI #AI #FutureOfRealEstate  #AIforRealtors https://t.co/DT8TuXlvjo";0;0;0;0;en;855054932545863680;1714379002696044948;LikelyAI;https://twitter.com/LikelyAI/status/1714379002696044948
Tue Oct 17 20:32:49 +0000 2023;1714378955669541286;"@FwuffySeal @Samantha1989TV sometimes i copy paste tweets in chat gpt and ask it to explain to me. it has a consistent and clear way of writing things so my disabled rotten subhuman brain can more easily understand. a bit like a wheelchair (ik ew)";0;1;0;0;en;1673788161128820736;1714376240566767932;WomboftheVoid;https://twitter.com/WomboftheVoid/status/1714378955669541286
Tue Oct 17 20:32:43 +0000 2023;1714378930558488916;"@BBCWorld Chat GPT, write me a tightly plotted, gripping political thriller about AI in the style of John Grisham.";0;0;0;0;en;522852370;1714370469023908048;AlmightyNoodle1;https://twitter.com/AlmightyNoodle1/status/1714378930558488916
Tue Oct 17 20:32:31 +0000 2023;1714378882999087611;"复习下周的考试 切身感受ChatGPT的伟大 可以按照自己的理解问一切问题都能给出准确的回答 以及再次感叹学固态物理的人真的牛逼 我要是早生几年或者LL晚生几年 我俩真的能聊个几天几夜不睡觉";0;1;0;0;zh;925629058788085760;1714378882999087611;leesdonin;https://twitter.com/leesdonin/status/1714378882999087611
Tue Oct 17 20:32:27 +0000 2023;1714378862551867623;"Aparentemente meu número tá em algum gerador de telefone pq fui entrar no chatgpt pela primeira vez e tem 3 contas com meu número.";0;0;0;0;pt;1415687290723123203;1714378862551867623;luquitacansado;https://twitter.com/luquitacansado/status/1714378862551867623
Tue Oct 17 20:31:52 +0000 2023;1714378719274389649;"Saude 24 vai ter chatgpt não vai?  Já estou a ver aqui em Vila do Conde estar 2 horas a falar com o bot só para conseguir agendar uma consulta .";0;1;1;12;pt;146225674;1714378719274389649;danielarpm;https://twitter.com/danielarpm/status/1714378719274389649
Tue Oct 17 20:31:35 +0000 2023;1714378644720648627;"@creala_ @zapier De vuelta, a terminar esto. Del texto generado para el email de chatGPT, lo pegué en VScode y listo! https://t.co/giagN38njf";0;1;0;0;es;14419765;1714027641890599284;ossanchezo;https://twitter.com/ossanchezo/status/1714378644720648627
Tue Oct 17 20:31:27 +0000 2023;1714378610495148337;"@ecommartinez @SaveToBookmarks #chatgpt #webtools";0;0;0;1;qme;135996716;1714308852718399739;aroblesgz;https://twitter.com/aroblesgz/status/1714378610495148337
Tue Oct 17 20:31:20 +0000 2023;1714378583223750868;"Apparently, A.I. (e.g. ChatGPT) cannot yet distinguish between abuse as a narrative subject and the promotion/production of abuse.    Either that, or folks call theyself hidin' behind "policy" to hinder certain "progress".    Just FYI...";0;0;0;0;en;417418943;1714378583223750868;michaelpvine;https://twitter.com/michaelpvine/status/1714378583223750868
Tue Oct 17 20:31:15 +0000 2023;1714378562776527082;"Guess what I had a decent conversation with ChatGPt, we discussed how our conversation can be used in an investigation, why did I ask it this? I know what soft is doing towards me. I got nothing to hide 🧎🏿.  It is what it is.";0;0;0;0;en;2508473250;1714378562776527082;bokanglex;https://twitter.com/bokanglex/status/1714378562776527082
Tue Oct 17 20:31:12 +0000 2023;1714378549291860093;"amazing what giving chatgpt the right mbti type can do https://t.co/l4MpWKjNM7";0;1;0;5;en;1241401618542866432;1714378549291860093;proximasan;https://twitter.com/proximasan/status/1714378549291860093
Tue Oct 17 20:31:07 +0000 2023;1714378527405932828;"New Post: El chatGPT no es inteligente https://t.co/YcsebPmuHn https://t.co/D9xgDpYl1P";0;0;0;0;es;51671786;1714378527405932828;tomascascante;https://twitter.com/tomascascante/status/1714378527405932828
Tue Oct 17 20:30:49 +0000 2023;1714378452521103671;"@JKatzaman @Carol_Stephen "Moreover...." (which is also a ChatGPT "trademark" 😅 #DigiBlogChat";0;2;0;2;en;5877532;1714375499038994924;jvmediadesign;https://twitter.com/jvmediadesign/status/1714378452521103671
Tue Oct 17 20:30:23 +0000 2023;1714378345876488676;"“Let knowledge be your guide, integrity your compass, and on this International Day of Action for Academic Integrity, let’s celebrate the pursuit of truth in education!”  - straight from the mouth of Chat GPT 😂";0;0;0;0;en;85413519;1714378345876488676;LKilbride;https://twitter.com/LKilbride/status/1714378345876488676
Tue Oct 17 20:30:19 +0000 2023;1714378328361128147;"quinzaine de jours à Verrières, M. de Rênal veut Monte Cristo était avide de savoir à quels ennemis   #ChatGPT账号 #飞机号 #推特账号 #推特号 #LINKEDIN账号 🍡📷😌📬 63620 https://t.co/HvL8dvDR2k";0;7;7;7;fr;3521619977;1714378328361128147;izidor_Gaming;https://twitter.com/izidor_Gaming/status/1714378328361128147
Tue Oct 17 20:30:17 +0000 2023;1714378317934063850;"a mona simplesmente vai picotando tudo q ela acha interessante de outros autores e vai adaptando pra história dela mudando palavras, é o nosso chat gpt da literatura";0;0;0;0;pt;1345183475654131714;1714377927205294533;favsdohyun;https://twitter.com/favsdohyun/status/1714378317934063850
Tue Oct 17 20:30:10 +0000 2023;1714378290608177317;"no encuentro alienante juntarse a chupar con chatgpt";0;0;0;2;es;21262285;1714378290608177317;Artaud;https://twitter.com/Artaud/status/1714378290608177317
Tue Oct 17 20:30:10 +0000 2023;1714378290016702732;"🗣 «Una de las estrategias más efectivas para acelerar la #Digitalización es emplear #ChatGPT como consultor», @lasseweb20, experto en #IA, #ChatGPT y el #Metaverso https://t.co/hRcMe293nU  @ceeieleche";0;0;0;0;es;89141857;1714378290016702732;emprenemjunts;https://twitter.com/emprenemjunts/status/1714378290016702732
Tue Oct 17 20:29:51 +0000 2023;1714378211650318780;"Caffeinated Curiosity!  https://t.co/2ycD6LOt6I #AI #coffee #morning #GPT4 #ChatGPT https://t.co/9hPVrpTkCD";0;0;1;0;en;19711691;1714378211650318780;JohnNosta;https://twitter.com/JohnNosta/status/1714378211650318780
Tue Oct 17 20:29:36 +0000 2023;1714378147724968056;"Meta reportedly building new AI model to compete against OpenAI’s ChatGPT https://t.co/2x5lomxQbn";0;0;0;0;en;1429892024430387210;1714378147724968056;1cryptogonews;https://twitter.com/1cryptogonews/status/1714378147724968056
Tue Oct 17 20:29:28 +0000 2023;1714378114002780494;"تم حضور لقاء مميز عن توظيف الذكاء الاصطناعي التوليدي في التعليم وطرح أفكار رائعة ومفيدة #ChatGPT @Areejabdullahsaشكرا لجهودكم @abeermehdar https://t.co/sTnhB7WvDB";0;0;1;3;ar;954837385;1714378114002780494;HanadiMadaniSA;https://twitter.com/HanadiMadaniSA/status/1714378114002780494
Tue Oct 17 20:29:26 +0000 2023;1714378103441568137;"@AminLaroussi ChatGPT ist kein Ersatz für StackExchange. ChatGPT ist ein Sprachmodell, es kann Sätze bilden anhand gelernter Muster. Es wird aber keine neuen Erkenntnisse hervorbringen. Für Programmierer ist lediglich ein praktisches Werkzeug um Stumpfe Aufgaben zu beschleunigen.";0;2;0;0;de;857615625493123073;1714046646030328190;maichelmann;https://twitter.com/maichelmann/status/1714378103441568137
Tue Oct 17 20:29:16 +0000 2023;1714378063176253866;"What is ChatGPT prompt  #ChatGPT #ChatGPT账号 #ChatGPT账号注册 #Prompts #Promptshare #promp https://t.co/Ftq0dSyVN6 https://t.co/tBUR2Mvqjc";0;0;0;0;en;1195404795919638528;1714378063176253866;marco45571728;https://twitter.com/marco45571728/status/1714378063176253866
Tue Oct 17 20:29:14 +0000 2023;1714378055550927064;"@GeorgeTakei Land vs estate.  The Mar-a-Lago estate maybe worth 1.5B but the land may only be worth 400m.  Stick to a failed acting career.";0;0;0;0;en;1618720201272434728;1714340561925071069;AZNChatGPT;https://twitter.com/AZNChatGPT/status/1714378055550927064
Tue Oct 17 20:29:10 +0000 2023;1714378037754491217;"Meus dias ficam mais felizes vendo a evolução do Professor Coinc";0;1;0;1;pt;3289047225;1714378037754491217;viniciusmarcaI;https://twitter.com/viniciusmarcaI/status/1714378037754491217
