VADER_Sentiment,tweet_lemmatized,clean_text
Positive,"['a1', 'chatgpt', 'crazy', 'fun', 'tryas', 'question', 'test', 'essay', 'googleablethen', 'need', 'new', 'form', 'assessment', 'dont', 'see', 'issue', 'may', 'even', 'spark', 'move', 'well', 'assessment', 'assignment', 'especially', 'hs', 'level', 'edtechns']",a1 chatgpt crazy fun tryas question test essay googleablethen need new form assessment dont see issue may even spark move well assessment assignment especially hs level edtechns
Positive,"['wow', 'chatgpt', 'good']",wow chatgpt good
Positive,"['anyone', 'get', 'chance', 'recommend', 'give', 'chatgpt', 'chancennits', 'build', 'react', 'component', 'ask']",anyone get chance recommend give chatgpt chancennits build react component ask
Positive,"['kinda', 'late', 'chatgpt', 'wow', 'train', 'damn', 'could', 'really', 'see', 'replace', 'google', 'future', 'fast', 'return', 'rather', 'accurate', 'answer', 'without', 'need', 'click', 'thousand', 'link', 'try', 'find', 'good', 'answer']",kinda late chatgpt wow train damn could really see replace google future fast return rather accurate answer without need click thousand link try find good answer
Positive,"['seem', 'like', 'chatgpts', 'commandfollowing', 'improvement', 'may', 'due', 'papernn', 'first', 'time', 'work', 'conduct', 'within', 'ai', 'alignment', 'agenda', 'directly', 'lead', 'flagship', 'product', 'feature', 'revenue', 'benefit']",seem like chatgpts commandfollowing improvement may due papernn first time work conduct within ai alignment agenda directly lead flagship product feature revenue benefit
Positive,"['im', 'guess', 'chatgpt', 'read', 'ripple', 'v', 'sec', 'case', 'fill', 'great', 'response', 'cryptos', 'arent', 'security']",im guess chatgpt read ripple v sec case fill great response cryptos arent security
Positive,"['chatgpts', 'shaggy', 'dog', 'story', 'make', 'laugh']",chatgpts shaggy dog story make laugh
Positive,"['ai', 'finally', 'get', 'really', 'useful', 'inside', 'organization', 'many', 'programmer', 'already', 'play', 'chatgpt', 'github', 'copilot', 'ai', 'tool', 'might', 'well', 'embrace', 'set', 'knowledgesharing', 'community', 'curious', 'ai', 'help']",ai finally get really useful inside organization many programmer already play chatgpt github copilot ai tool might well embrace set knowledgesharing community curious ai help
Positive,"['chatgpt', 'truly', 'mind', 'blow', 'spent', 'hour', 'hour', 'dive', 'best', 'way', 'hernnor', 'im', 'sure', 'go', 'tbh']",chatgpt truly mind blow spent hour hour dive best way hernnor im sure go tbh
Positive,"['fascinate', 'read', 'give', 'chatgpt', 'discussion', 'lately']",fascinate read give chatgpt discussion lately
Positive,"['chatgpt', 'make', 'even', 'bullish', 'prompt', 'hackingnnseems', 'like', 'game', 'behavior', 'llm', 'value', 'driver', 'almost', 'case']",chatgpt make even bullish prompt hackingnnseems like game behavior llm value driver almost case
Positive,"['chatgpt', 'gain', 'another', 'million', 'user', 'single', 'day', 'like', 'eminem', 'album', 'number', 'nbravo', 'team', 'empower', 'community', 'create', 'model', 'manage', 'reach', 'tip', 'point', 'ya', 'damn', 'self']",chatgpt gain another million user single day like eminem album number nbravo team empower community create model manage reach tip point ya damn self
Positive,"['go', 'make', 'joke', 'people', 'rap', '2022', 'search', 'prior', 'art', 'first', 'chatgpt', 'take', 'fun', 'away']",go make joke people rap 2022 search prior art first chatgpt take fun away
Positive,"['mind', 'blown', 'cannot', 'believe', 'good', 'chatgpt', 'openai', 'see', 'already', 'replace', 'lot', 'google', 'task', '100', 'right', 'box', 'dont', 'even', 'know', 'say', 'anymore', 'must', 'something', 'wrong', 'someone', 'please', 'break', 'chatgpt']",mind blown cannot believe good chatgpt openai see already replace lot google task 100 right box dont even know say anymore must something wrong someone please break chatgpt
Positive,"['still', 'shop', 'crypto', 'bro', 'list', 'here', 'inspiration', 'nnchatgpt', '12daysofchristmas', 'giftideas', 'bitcoin', 'etheruem']",still shop crypto bro list here inspiration nnchatgpt 12daysofchristmas giftideas bitcoin etheruem
Positive,"['doctor', 'use', 'chatgpt', 'draft', 'email', 'client', 'regard', 'medical', 'condition', 'treatment', 'instantly', 'think', 'potential', 'dramatically', 'improve', 'healthcare', 'amp', 'efficiency', 'make', 'live', 'doctor', 'amp', 'nurses', 'much', 'much', 'easy']",doctor use chatgpt draft email client regard medical condition treatment instantly think potential dramatically improve healthcare amp efficiency make live doctor amp nurses much much easy
Positive,"['friend', 'use', 'chatgpt', 'help', 'write', 'letter', 'ask', 'therapist', 'accept', 'mother', 'new', 'client', 'well', 'chat', 'output', 'use', 'without', 'edits', 'need']",friend use chatgpt help write letter ask therapist accept mother new client well chat output use without edits need
Positive,"['ai', 'ml', '6g', 'drone', 'tank', 'cyber', 'command', 'distribute', 'lethality', 'self', 'heal', 'bio', 'memetic', 'armour', 'even', 'chatgpt', 'dominate', 'security', 'chintain', 'baithaks', 'cup', 'hot', 'tea', 'bone', 'china', 'good', 'std', 'cooky', 'sumptuous', 'luncheon', 'lawn', 'simple', 'ask']",ai ml 6g drone tank cyber command distribute lethality self heal bio memetic armour even chatgpt dominate security chintain baithaks cup hot tea bone china good std cooky sumptuous luncheon lawn simple ask
Positive,"['chatgpt', 'profit', 'always', 'go', 'free']",chatgpt profit always go free
Positive,"['chatgpt', 'man', 'ernest', 'scribbler', 'manufacturer', 'joke', 'moment', 'think', 'funny', 'joke', 'world', 'result', 'die', 'laugh', 'right', 'say', 'joke', 'loud', 'transcript']",chatgpt man ernest scribbler manufacturer joke moment think funny joke world result die laugh right say joke loud transcript
Positive,"['see', 'lot', 'cool', 'application', 'chatgpt', 'think', 'id', 'try', 'ask', 'recent', 'rupture', 'eardrumnnthese', 'result', 'far', 'relevant', 'google', 'primarily', 'return', 'page', 'seooptimized', 'whitewash', 'copypastannstoked', 'future', 'search']",see lot cool application chatgpt think id try ask recent rupture eardrumnnthese result far relevant google primarily return page seooptimized whitewash copypastannstoked future search
Positive,"['thursday', 'ltactuallygt', 'attempt', 'use', 'chatgpt', 'help', 'guide', 'someone', 'zero', 'r', 'knowledge', 'make', 'either', 'nmds', 'pca', 'plot', 'havent', 'decide', 'yetnlets', 'see', 'go', 'lol']",thursday ltactuallygt attempt use chatgpt help guide someone zero r knowledge make either nmds pca plot havent decide yetnlets see go lol
Positive,"['try', 'chatgpt', 'im', 'love', 'fun', 'easy', 'way', 'conversation', 'ai', 'definitely', 'worth', 'check', 'ai', 'chat', 'fun']",try chatgpt im love fun easy way conversation ai definitely worth check ai chat fun
Positive,"['try', 'chatgpt', 'im', 'blow', 'away', 'ability', 'generate', 'humanlike', 'response', 'question', 'cool', 'see', 'advancement', 'natural', 'language', 'processing', 'technology', 'chatgpt', 'ai', 'nlp']",try chatgpt im blow away ability generate humanlike response question cool see advancement natural language processing technology chatgpt ai nlp
Positive,"['ai', 'chatbot', 'seem', 'slay', 'great', 'deal', 'search', 'engine', 'response', 'n', 'ai', 'chatbot', 'seem', 'slay', 'great', 'deal', 'search', 'engine', 'response', 'n', 'open', 'technology', 'innovation', 'aluminum']",ai chatbot seem slay great deal search engine response n ai chatbot seem slay great deal search engine response n open technology innovation aluminum
Positive,"['oops', 'ai', 'endsnnother', 'chatgpt', 'really', 'fun', 'impressive']",oops ai endsnnother chatgpt really fun impressive
Positive,"['elon', 'musk', 'purchase', 'chatgpt', 'quest', 'promote', 'freedomnn']",elon musk purchase chatgpt quest promote freedomnn
Positive,"['love', 'chatgpt']",love chatgpt
Positive,"['chatgpt', 'fantastic', 'tool', 'learn', 'new', 'language', 'practice', 'skill', 'chat', 'different', 'language', 'ask', 'definition', 'word', 'phrase', 'specific', 'context']",chatgpt fantastic tool learn new language practice skill chat different language ask definition word phrase specific context
Positive,"['chatgpt', 'explain', 'style', 'gangstarnni', 'love', 'line', 'ya', 'boy', 'prometheus', 'bring', 'fire', 'monitoring', 'alert', 'im', 'like', 'og', 'metric']",chatgpt explain style gangstarnni love line ya boy prometheus bring fire monitoring alert im like og metric
Positive,"['know', 'gpt3', 'generate', 'entire', 'article', 'story', 'base', 'prompt', 'check', 'amazing', 'example', 'capability', 'chatgpt', 'gpt3', 'nlp']",know gpt3 generate entire article story base prompt check amazing example capability chatgpt gpt3 nlp
Positive,"['chatgpt', 'confidence', 'mediocre', 'white', 'guy']",chatgpt confidence mediocre white guy
Positive,"['make', 'joke', 'another', 'tweet', 'thats', 'chatgpt', 'similarly', 'say', 'sound', 'convincing', 'sweet']",make joke another tweet thats chatgpt similarly say sound convincing sweet
Positive,"['movie', 'filmmaking', 'entertainment', 'filmmaker', 'creatives', 'worry', 'ai', 'tool', 'creatives', 'concerned', 'ai', 'take', 'art', 'tool', 'show', 'u', 'shouldntnerfs', 'chatgpt', 'dalle', 'stable', 'diffusion', 'im', 'sure']",movie filmmaking entertainment filmmaker creatives worry ai tool creatives concerned ai take art tool show u shouldntnerfs chatgpt dalle stable diffusion im sure
Positive,"['beauty', 'chatgpt', 'ad', 'sell', 'anything', 'earn', 'commission', 'link', 'pay', 'answer', 'refreshing', 'care']",beauty chatgpt ad sell anything earn commission link pay answer refreshing care
Positive,"['chatgpt', 'cool', 'bro', 'code', 'use', 'natural', 'lang', 'think', 'set', 'fiverr', 'build', 'website', 'apps', 'language', 'stack']",chatgpt cool bro code use natural lang think set fiverr build website apps language stack
Positive,"['impressed', 'chatgpt', 'dad', 'give', 'similar', 'answer', 'depend', 'important', 'reasonable', 'take', 'everything', 'account', 'language', 'model', 'train', 'openai', 'primary', 'function', 'provide', 'information', 'answer', 'question', 'best', 'ability']",impressed chatgpt dad give similar answer depend important reasonable take everything account language model train openai primary function provide information answer question best ability
Positive,"['chatgpt', 'spit', 'incorrect', 'info', 'great', 'tusk', 'pokemon', 'showdown', 'ou', 'lmao']",chatgpt spit incorrect info great tusk pokemon showdown ou lmao
Positive,"['super', 'excite', 'next', 'year', 'ive', 'aiml', 'space', 'feel', 'like', 'finally', 'tip', 'point', 'mainstream', 'adoptionnndid', 'know', 'chatgpt', 'take', '5', 'day', 'reach', '1', 'million', 'user', 'nnfor', 'contextnnetflix', '35', 'yearsntwitter']",super excite next year ive aiml space feel like finally tip point mainstream adoptionnndid know chatgpt take 5 day reach 1 million user nnfor contextnnetflix 35 yearsntwitter
Positive,"['everyones', 'obsess', 'chatgpt', 'mindblowing', 'ai', 'chatbot', 'artificial', 'intelligence', 'bot', 'impressive', 'writer', 'still', 'careful', 'much', 'trust', 'answer']",everyones obsess chatgpt mindblowing ai chatbot artificial intelligence bot impressive writer still careful much trust answer
Positive,"['take', 'chatgpt', 'spin', 'find', 'cant', 'simulate', 'transmon', 'kind', 'simulate', 'cz', 'gate', 'might', 'get', 'partial', 'credit', 'easy', 'homework', 'problemsn']",take chatgpt spin find cant simulate transmon kind simulate cz gate might get partial credit easy homework problemsn
Positive,"['youre', 'pay', 'write', 'content', 'business', 'youre', 'already', 'live', 'past', 'nnadapt', 'chatgpt', 'todaynnif', 'sell', 'write', 'content', 'become', 'new', 'best', 'friend', 'employee']",youre pay write content business youre already live past nnadapt chatgpt todaynnif sell write content become new best friend employee
Positive,"['ask', 'chatgpt', 'love', 'story', 'bitcoin', 'name', 'male', 'part', 'may', 'coincidence', 'nnthis', 'may', 'change', 'many', 'thing', 'know', 'good', 'take', 'look', 'iteration', 'gpt', 'ai', 'capable', 'story', 'impressive']",ask chatgpt love story bitcoin name male part may coincidence nnthis may change many thing know good take look iteration gpt ai capable story impressive
Positive,"['thread', 'chatgpt', 'amazing', 'language', 'model', 'develop', 'capable', 'generate', 'humanlike', 'text', 'realtime', 'thread', 'ill', 'explain', 'chatgpt', 'powerful', 'use', 'variety', 'application', 'ai', 'languagemodel', 'chatbot']",thread chatgpt amazing language model develop capable generate humanlike text realtime thread ill explain chatgpt powerful use variety application ai languagemodel chatbot
Positive,"['really', 'enjoy', 'treat', 'chatgpt', 'journaling', 'partnernnheres', 'haiku', 'start', 'morning']",really enjoy treat chatgpt journaling partnernnheres haiku start morning
Positive,"['dont', 'actually', 'know', 'something', 'like', 'chatgpt', 'good', 'idea', 'doesnt', 'look', 'good']",dont actually know something like chatgpt good idea doesnt look good
Positive,"['im', 'thrill', 'share', 'new', 'logo', 'design', 'incredible', 'team', 'midjourneynnim', 'excite', 'unveil', 'tweet', 'write', 'talented', 'chatgptnnbuildinpublic']",im thrill share new logo design incredible team midjourneynnim excite unveil tweet write talented chatgptnnbuildinpublic
Positive,"['dang', 'gonna', 'make', 'video', 'chatgpt', 'garyvee', 'make', 'one', 'like', 'im', 'gonna', 'still', 'make', 'one', 'saw', 'vision']",dang gonna make video chatgpt garyvee make one like im gonna still make one saw vision
Positive,"['idle', 'karma', 'soyeon', 'write', 'publish', 'halfassed', 'apology', 'know', 'copy', 'wave', 'lmao', 'add', 'fact', 'chatgpt', 'probably', 'write', 'well', 'apology', 'one', 'post']",idle karma soyeon write publish halfassed apology know copy wave lmao add fact chatgpt probably write well apology one post
Positive,"['ai', 'future', 'l', 'cannot', 'imagine', 'good', 'chatgpt', 'much', 'well', 'google', 'like', 'chat', 'fellow', 'human', 'try', 'use', 'one', 'yet']",ai future l cannot imagine good chatgpt much well google like chat fellow human try use one yet
Positive,"['please', 'teacher', 'dont', 'use', 'chatgpt', 'class', 'workflow', 'potentially', 'harmful', 'wish', 'guy', 'could', 'clear', 'fully', 'agree', 'reflection']",please teacher dont use chatgpt class workflow potentially harmful wish guy could clear fully agree reflection
Positive,"['pretty', 'good', 'summary', 'us', 'deep', 'learn', 'remote', 'sense', 'data', 'chatgpt']",pretty good summary us deep learn remote sense data chatgpt
